"291","2018-05-12 18:07:39","21","204","18","0","196","172.30.1.254"
"292","2018-05-12 18:08:39","21","204","18","0","172","172.30.1.254"
"293","2018-05-12 18:09:39","21","210","18","0","171","172.30.1.254"
"294","2018-05-12 18:10:39","22","212","18","0","166","172.30.1.254"
"295","2018-05-12 18:12:38","22","207","18","0","163","172.30.1.254"
"296","2018-05-12 18:14:39","22","204","18","0","162","172.30.1.254"
"297","2018-05-12 18:15:39","21","207","18","0","160","172.30.1.254"
"298","2018-05-12 18:16:39","21","204","18","0","162","172.30.1.254"
"299","2018-05-12 18:17:39","21","204","18","0","163","172.30.1.254"
"300","2018-05-12 18:19:38","20","204","18","0","159","172.30.1.254"
"301","2018-05-12 18:20:38","20","206","18","0","162","172.30.1.254"
"302","2018-05-12 18:21:38","20","207","18","0","162","172.30.1.254"
"303","2018-05-12 18:22:38","20","209","18","0","167","172.30.1.254"
"304","2018-05-12 18:23:38","19","213","18","0","167","172.30.1.254"
"305","2018-05-12 18:24:38","20","213","18","0","169","172.30.1.254"
"306","2018-05-12 18:26:37","19","208","18","0","167","172.30.1.254"
"307","2018-05-12 18:27:38","19","209","18","0","169","172.30.1.254"
"308","2018-05-12 18:28:37","18","208","18","0","167","172.30.1.254"
"309","2018-05-12 18:29:37","20","208","18","0","167","172.30.1.254"
"310","2018-05-12 18:32:38","21","218","19","0","172","172.30.1.254"
"311","2018-05-12 18:33:38","21","218","19","0","172","172.30.1.254"
"312","2018-05-12 18:34:37","21","222","19","0","177","172.30.1.254"
"313","2018-05-12 18:36:37","20","207","18","0","165","172.30.1.254"
"314","2018-05-12 18:38:36","20","207","18","0","165","172.30.1.254"
"315","2018-05-12 18:39:37","20","212","18","0","169","172.30.1.254"
"316","2018-05-12 18:40:37","20","210","18","0","168","172.30.1.254"
"317","2018-05-12 18:41:37","20","212","18","0","172","172.30.1.254"
"318","2018-05-12 18:42:37","21","219","19","0","174","172.30.1.254"
"319","2018-05-12 18:43:37","21","221","19","0","178","172.30.1.254"
"320","2018-05-12 18:44:36","21","219","19","0","176","172.30.1.254"
"321","2018-05-12 18:45:36","21","210","18","0","172","172.30.1.254"
"322","2018-05-12 18:46:36","21","217","19","0","211","172.30.1.254"
"323","2018-05-12 18:47:36","21","218","18","0","222","172.30.1.254"
"324","2018-05-12 18:48:36","20","219","19","0","183","172.30.1.254"
"325","2018-05-12 18:49:36","21","212","19","0","179","172.30.1.254"
"326","2018-05-12 18:50:36","21","213","18","0","176","172.30.1.254"
"327","2018-05-12 18:51:36","21","216","18","0","175","172.30.1.254"
"328","2018-05-12 18:52:36","21","217","18","0","175","172.30.1.254"
"329","2018-05-12 18:53:36","23","211","18","0","175","172.30.1.254"
"330","2018-05-12 18:54:36","23","216","18","0","173","172.30.1.254"
"331","2018-05-12 18:55:36","23","213","18","0","174","172.30.1.254"
"332","2018-05-12 18:56:36","22","216","18","0","174","172.30.1.254"
"333","2018-05-12 18:57:36","22","214","18","0","175","172.30.1.254"
"334","2018-05-12 18:58:36","22","213","18","0","173","172.30.1.254"
"335","2018-05-12 18:59:35","22","212","18","0","174","172.30.1.254"
"336","2018-05-12 19:00:36","21","211","18","0","173","172.30.1.254"
"337","2018-05-12 19:01:35","22","209","18","0","174","172.30.1.254"
"338","2018-05-12 19:02:35","22","214","18","0","175","172.30.1.254"
"339","2018-05-12 19:04:35","22","207","18","0","175","172.30.1.254"
"340","2018-05-12 19:05:35","22","211","18","0","176","172.30.1.254"
"341","2018-05-12 19:08:34","21","208","18","0","177","172.30.1.254"
"342","2018-05-12 19:09:35","22","213","18","0","178","172.30.1.254"
"343","2018-05-12 19:10:35","22","211","18","0","180","172.30.1.254"
"344","2018-05-12 19:11:35","22","214","18","0","181","172.30.1.254"
"345","2018-05-12 19:13:34","22","212","18","0","183","172.30.1.254"
"346","2018-05-12 19:14:34","20","210","18","0","174","172.30.1.254"
"347","2018-05-12 19:15:34","22","213","18","0","178","172.30.1.254"
"348","2018-05-12 19:17:34","20","205","18","0","175","172.30.1.254"
